rank_global,rank_posicion,player_id,name,gender,age,position,alternative_positions,n_alternative_positions,ovr,pac,sho,pas,dri,def,phy,acceleration,sprint_speed,positioning,finishing,shot_power,long_shots,volleys,penalties,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,interceptions,heading_accuracy,def_awareness,standing_tackle,sliding_tackle,jumping,stamina,strength,aggression,height_cm,weight_kg,preferred_foot,weak_foot,skill_moves,play_styles,n_play_styles,n_play_styles_plus,nation,league,team,name_key
11152,940,217990,Juan Pablo Gómez,M,34,RB,RM,1,63,69,45,57,56,59,70,67,70,48,39,54,50,38,48,64,47,46,61,61,46,50,70,57,53,60,51,54,59,61,60,64,74,61,77,65,183.0,82.0,Right,2,2,,0,0,Argentina,Sudamericana,Deportes Iquique,juan pablo gomez
11152,934,77520,Juho Lähteenmäki,M,19,LB,RW|LW|LM,3,63,80,53,56,62,58,48,79,81,56,55,53,52,44,45,64,48,36,60,58,51,61,66,76,58,62,44,55,57,57,61,60,59,50,44,52,175.0,67.0,Left,2,2,,0,0,Finland,3F Superliga,FC Nordsjælland,juho lahteenmaki
11152,1031,278912,Julian Brandes,M,21,CDM,CB|CM,2,63,64,44,62,65,60,59,66,62,48,43,48,43,39,40,58,59,42,68,64,60,63,65,74,62,66,69,61,51,61,62,56,59,61,59,56,177.0,75.0,Right,3,3,,0,0,Holland,Serie BKT,Pescara,julian brandes
11152,705,225075,Julian Günther-Schmidt,M,31,CAM,ST|LW|CM,3,63,67,60,59,66,51,74,65,68,62,57,65,59,59,68,59,63,60,58,54,64,64,70,64,66,67,62,50,63,48,52,44,76,73,77,65,183.0,81.0,Right,3,3,Finesse Shot|Technical,2,0,Germany,3. Liga,FC Erzgebirge Aue,julian gunther schmidt
11152,1505,257183,Julian Stark,M,25,CM,CB|CDM,2,63,63,54,61,66,60,66,64,62,62,57,54,51,45,45,57,60,44,68,62,48,67,71,70,63,64,57,58,55,61,64,58,66,65,67,66,184.0,79.0,Right,2,2,Anticipate,1,0,Germany,3. Liga,SC Verl,julian stark
11152,940,259159,Justin Che,M,22,RB,CB|RM,2,63,72,27,55,62,60,63,72,72,51,27,29,20,28,25,59,51,24,61,54,50,61,69,65,62,60,56,61,58,59,61,58,70,58,65,61,185.0,79.0,Right,2,2,,0,0,United States,3F Superliga,Brøndby IF,justin che
11152,2401,247038,Justin Haak,M,24,CB,CDM|CM,2,63,50,41,57,62,65,58,52,48,52,38,46,40,31,42,45,54,32,68,60,54,64,57,61,62,63,53,65,54,68,67,63,57,49,61,61,184.0,75.0,Right,3,2,Slide Tackle,1,0,United States,MLS,New York City FC,justin haak
11152,1505,74229,Justin Janssen,M,19,CM,,0,63,67,55,55,60,54,60,66,68,64,59,50,57,39,35,32,62,42,66,64,35,60,57,65,64,61,58,62,55,41,61,57,62,60,58,62,181.0,72.0,Left,3,2,,0,0,Denmark,3F Superliga,FC Nordsjælland,justin janssen
11152,778,275024,Justin Kalumba,M,21,LM,LB|RM|LW,3,63,66,50,61,67,49,54,70,63,56,51,48,49,48,49,64,55,52,66,59,57,67,74,64,55,67,61,51,49,47,51,44,54,53,52,58,182.0,75.0,Left,2,3,,0,0,France,Ligue 1 McDonald's,Angers SCO,justin kalumba
11152,1671,241277,Justin Steinkötter,M,26,ST,,0,63,83,62,51,60,27,61,84,83,63,64,66,56,56,58,50,50,38,60,40,48,57,72,72,62,58,58,20,61,30,21,17,75,68,58,57,184.0,75.0,Right,4,2,Rapid,1,0,Germany,3. Liga,1860 München,justin steinkotter
11152,705,268725,Ján Bernát,M,25,CAM,CM|LM,2,63,61,60,68,64,34,47,69,54,49,51,71,71,64,56,65,67,69,70,66,73,65,62,63,58,66,51,31,37,28,42,31,52,36,59,29,180.0,70.0,Right,4,3,,0,0,Slovakia,1A Pro League,KVC Westerlo,jan bernat
11152,940,74304,Jérémy Oyono,M,24,RB,RM,1,63,68,44,54,58,58,63,66,70,53,42,48,42,34,53,62,42,40,59,52,48,59,61,62,56,57,48,56,51,61,60,58,59,76,57,61,178.0,74.0,Right,3,2,,0,0,Gabon,Serie BKT,Frosinone,jeremy oyono
11152,1031,233871,Júnior Morais,M,39,CDM,CM|LB|CB,3,63,62,61,63,62,61,61,63,62,60,58,66,64,57,65,63,63,62,64,63,63,60,60,67,60,63,66,63,58,61,62,61,62,60,57,70,173.0,75.0,Left,3,3,,0,0,Brazil,SUPERLIGA,FC Metaloglobus,junior morais
11152,1671,263778,Kacper Sezonienko,M,23,ST,RM|LM|RW,3,63,79,59,54,62,27,60,76,81,61,63,59,53,45,64,54,47,37,60,54,53,60,68,67,64,62,58,26,60,31,16,20,75,64,68,33,190.0,80.0,Right,3,3,,0,0,Poland,PKO BP Ekstraklasa,Lechia Gdańsk,kacper sezonienko
11152,1505,252506,Kacper Smoliński,M,25,CM,,0,63,64,54,60,64,62,57,64,64,59,57,54,55,41,40,55,61,38,65,62,52,62,61,77,63,66,61,64,51,62,64,60,58,61,56,56,177.0,68.0,Left,3,3,,0,0,Poland,PKO BP Ekstraklasa,Pogoń Szczecin,kacper smolinski
11152,2401,264367,Kacper Łopata,M,24,CB,,0,63,57,28,43,40,62,71,53,60,22,27,31,26,29,35,33,38,32,49,53,39,34,46,46,58,41,44,63,65,63,61,60,70,63,75,70,192.0,82.0,Right,2,2,,0,0,Poland,EFL League Two,Bristol Rovers,kacper opata
11152,778,197170,Kadeem Harris,M,32,LM,RM|LB|LW,3,63,83,54,55,67,44,56,85,82,57,54,57,57,50,40,60,59,35,57,50,49,65,84,84,61,62,60,37,33,51,47,38,61,56,62,39,174.0,68.0,Right,3,3,Rapid,1,0,England,EFL League Two,Salford City,kadeem harris
11152,778,70545,Kaj de Rooij,M,25,LM,RM|LW,2,63,71,54,60,64,31,57,68,74,59,51,66,45,54,63,64,55,44,64,59,46,64,63,59,58,67,52,33,41,28,31,30,54,53,60,54,184.0,75.0,Right,3,3,,0,0,Holland,Eredivisie,PEC Zwolle,kaj de rooij
11152,940,77671,Kalani Kossa-Rienzi,M,23,RB,RM,1,63,62,50,58,62,60,58,67,58,60,51,55,48,29,43,61,56,40,61,59,44,64,55,80,59,60,64,65,54,57,62,59,56,64,50,69,170.0,73.0,Right,3,2,,0,0,United States,MLS,Sounders FC,kalani kossa rienzi
11152,1031,276438,Kamil Conteh,M,23,CDM,CM,1,63,71,46,56,65,57,72,74,69,51,38,57,54,39,38,47,61,36,63,58,39,61,82,84,57,63,66,61,44,58,59,52,61,82,68,73,177.0,74.0,Right,3,3,Long Ball Pass,1,0,Sierra Leone,EFL League Two,Bristol Rovers,kamil conteh
11152,236,70968,Kamil Cybulski,M,20,LW,LM|RM,2,63,77,55,60,62,51,59,80,75,63,57,57,48,51,45,60,60,38,65,61,47,60,72,76,62,60,62,48,51,47,55,54,65,69,55,55,174.0,63.0,Right,3,3,,0,0,Poland,PKO BP Ekstraklasa,Widzew Łódź,kamil cybulski
11152,1671,245812,Kamil Zapolnik,M,33,ST,,0,63,61,64,53,60,39,67,60,62,64,67,65,60,53,64,52,51,47,57,54,42,57,67,71,61,61,60,42,62,38,31,41,68,70,67,64,182.0,79.0,Right,4,2,Acrobatic,1,0,Poland,PKO BP Ekstraklasa,Bruk-Bet,kamil zapolnik
11152,940,269825,Kane Smith,M,29,RB,RM,1,63,77,48,53,62,56,63,78,77,56,43,60,48,37,44,62,54,41,52,43,56,60,80,73,59,58,55,57,51,57,57,56,68,72,60,59,175.0,73.0,Right,2,2,Long Throw,1,0,England,EFL League Two,Barnet,kane smith
11152,1505,277346,Karoy Anderson,M,21,CM,CAM|RM,2,63,71,55,60,64,58,68,69,73,61,54,61,54,45,53,55,62,47,64,60,54,63,72,72,63,63,64,60,56,55,61,57,67,76,67,63,180.0,76.0,Right,3,3,,0,0,Jamaica,EFL Championship,Charlton Ath,karoy anderson
11152,1031,73125,Kasper Davidsen,M,21,CDM,CM,1,63,62,38,53,58,57,73,62,62,40,35,48,34,35,34,36,50,38,65,62,39,56,55,57,62,63,50,59,44,55,61,60,62,75,78,63,191.0,83.0,Right,3,2,,0,0,Denmark,Bundesliga 2,Holstein Kiel,kasper davidsen
11152,1671,75452,Kaye Furo,M,19,ST,,0,63,72,61,52,59,29,68,66,76,63,62,65,54,57,60,50,52,45,56,46,49,59,58,54,57,62,56,25,66,20,29,25,77,57,76,60,190.0,80.0,Right,4,2,,0,0,Belgium,1A Pro League,Club Brugge,kaye furo
11152,1505,221425,Kazuki Nagasawa,M,34,CM,CDM,1,63,69,60,62,63,53,65,70,68,62,60,61,61,62,52,60,62,57,64,63,60,60,74,72,62,63,56,56,42,52,58,49,55,73,61,65,172.0,68.0,Right,4,3,,0,0,Japan,A-League,Well. Phoenix,kazuki nagasawa
11152,778,241038,Keanan Bennetts,M,27,LM,RM|LW,2,63,72,57,60,68,43,60,75,69,50,53,70,54,55,70,63,50,73,62,58,65,71,70,73,52,67,58,41,44,31,53,47,62,54,68,45,181.0,84.0,Left,4,3,Technical,1,0,England,EFL League Two,Notts County,keanan bennetts
11152,1671,76568,Keano Vanrafelghem,M,22,ST,CAM,1,63,58,64,57,66,34,54,60,56,63,65,66,61,59,60,49,62,40,66,50,50,66,67,76,66,62,68,28,60,29,35,33,57,63,49,55,171.0,70.0,Right,3,3,,0,0,Belgium,1A Pro League,KV Mechelen,keano vanrafelghem
11152,1671,261753,Kenny Nagera,M,24,ST,,0,63,82,62,51,65,24,47,87,77,61,62,67,58,53,60,51,52,43,57,39,53,64,71,70,54,66,59,22,61,16,25,16,69,49,48,37,177.0,65.0,Right,2,3,Rapid,1,0,France,Ligue 2 BKT,Rodez AF,kenny nagera
11152,1031,254158,Kerr McInroy,M,25,CDM,LB|CM,2,63,50,60,64,58,60,69,47,52,48,56,73,64,51,52,63,59,65,66,63,66,55,50,56,57,64,62,58,57,57,63,62,61,68,70,68,180.0,78.0,Left,3,2,,0,0,Scotland,SSE Airtricity PD,Shelbourne,kerr mcinroy
11152,2401,254514,Kevin Höög Jansson,M,25,CB,CDM|CM,2,63,52,53,57,59,60,72,50,54,48,47,65,63,36,40,45,63,38,65,61,35,60,54,48,54,62,53,62,61,56,63,61,71,65,79,64,189.0,81.0,Left,3,2,,0,0,Sweden,Allsvenskan,IFK Norrköping,kevin hoog jansson
11152,940,263506,Kevin Čustović,M,26,RB,RM|CB,2,63,70,48,57,57,58,69,71,70,56,45,53,48,42,43,58,57,45,62,56,42,55,55,53,57,62,59,58,58,60,57,55,71,71,68,68,187.0,82.0,Right,3,2,,0,0,Sweden,PKO BP Ekstraklasa,Wisła Płock,kevin custovic
11152,940,226781,Khiry Shelton,M,32,RB,RW|ST,2,63,73,58,58,61,59,78,72,74,60,59,64,53,45,59,54,64,29,64,57,33,61,65,53,57,64,55,54,60,60,62,58,84,68,88,62,191.0,84.0,Right,3,3,,0,0,United States,MLS,Sporting KC,khiry shelton
11152,244,274004,Kiki Silva,M,28,RW,LW|RM,2,63,71,62,59,65,43,51,70,72,60,61,67,60,55,67,66,62,55,58,55,48,66,65,76,53,64,55,42,48,40,45,44,54,53,51,46,172.0,70.0,Left,4,3,,0,0,Portugal,Liga Portugal,Casa Pia AC,kiki silva
11152,244,274022,Kim Ju Chan,M,22,RW,LW|RM,2,63,82,59,51,66,25,58,81,83,65,61,59,54,55,53,53,59,44,49,40,58,64,84,77,66,61,58,29,35,20,24,23,66,64,56,55,174.0,71.0,Left,3,3,Technical,1,0,Korea Republic,K League 1,Gimcheon Sangmu,kim ju chan
11152,2401,255297,Kim Kang San,M,27,CB,RB|RM,2,63,66,34,39,49,63,73,66,66,24,31,39,38,33,36,35,32,20,48,40,34,48,50,57,56,49,44,62,61,64,64,62,76,70,78,64,184.0,78.0,Right,3,2,,0,0,Korea Republic,K League 1,Gimcheon Sangmu,kim kang san
11152,1031,226651,Kim Min Hyeok,M,33,CDM,CM,1,63,57,59,58,63,56,71,66,49,61,58,62,58,59,60,40,64,45,65,64,51,63,63,69,60,62,63,58,54,57,56,50,67,74,71,66,182.0,70.0,Right,4,2,Press Proven,1,0,Korea Republic,K League 1,Ulsan HD FC,kim min hyeok
11152,1671,70049,Kingstone Mutandwa,M,23,ST,,0,63,73,62,51,65,32,61,75,71,60,62,70,58,58,56,53,52,40,56,40,56,65,72,65,59,64,53,29,59,26,32,28,71,51,64,64,180.0,76.0,Right,3,3,,0,0,Zambia,Ö. Bundesliga,SV Oberbank Ried,kingstone mutandwa
11152,705,251311,Klaidi Lolos,M,25,CAM,ST|LM|CM,3,63,69,60,55,65,51,69,70,68,62,64,60,54,48,56,43,60,42,62,59,43,64,72,72,62,63,58,51,56,49,52,44,68,74,69,64,188.0,78.0,Right,3,3,,0,0,Greece,EFL League One,Peterborough,klaidi lolos
11152,244,242924,Ko Jae Hyeon,M,27,RW,RM|CM,2,63,84,59,56,65,36,70,81,86,62,54,65,60,65,58,56,61,57,56,49,61,64,80,75,62,61,65,42,43,36,32,24,65,81,66,66,180.0,67.0,Right,3,4,Rapid,1,0,Korea Republic,K League 1,Gimcheon Sangmu,ko jae hyeon
11152,778,263509,Konrad Matuszewski,M,24,LM,LB,1,63,75,45,60,62,60,65,75,75,57,42,52,48,27,35,61,66,35,60,59,52,60,63,81,64,61,62,59,54,61,63,57,67,74,63,56,182.0,78.0,Left,1,3,Aerial Fortress,1,0,Poland,PKO BP Ekstraklasa,Korona Kielce,konrad matuszewski
11152,940,267847,Kosi Thompson,M,23,RB,RM|CM|RW,3,63,81,50,54,60,57,64,81,81,47,50,55,45,55,50,59,49,48,60,43,58,62,61,58,51,61,49,55,53,57,59,58,72,69,65,54,178.0,79.0,Right,3,3,Rapid,1,0,Canada,MLS,Toronto FC,kosi thompson
11152,934,261088,Krystian Palacz,M,22,LB,LM,1,63,77,34,55,61,57,60,79,75,50,32,38,33,28,37,59,55,29,58,53,55,57,71,72,63,62,52,60,42,62,58,52,59,64,57,61,180.0,72.0,Left,2,2,,0,0,Poland,PKO BP Ekstraklasa,Motor Lublin,krystian palacz
11152,940,229930,Kyle Knoyle,M,29,RB,CB|RM,2,63,82,46,54,62,56,69,82,82,58,47,45,49,25,40,58,55,30,56,53,50,60,82,82,57,57,55,55,51,56,57,55,80,85,65,56,177.0,63.0,Right,3,2,Relentless|Whipped Pass,2,0,England,EFL League One,Mansfield Town,kyle knoyle
11152,705,74734,Kyllian Gasnier,M,23,CAM,RM|CM,2,63,68,54,62,66,36,54,72,65,51,58,51,54,42,54,51,69,51,67,63,58,68,70,71,49,63,66,37,46,29,40,33,56,60,54,45,178.0,70.0,Right,3,3,,0,0,France,Ligue 2 BKT,Pau FC,kyllian gasnier
11152,717,72134,Kémo Cissé,M,29,RM,LM|RB,2,63,77,58,57,67,23,46,80,74,61,57,63,56,55,54,59,57,53,57,53,60,63,87,86,59,65,57,19,44,19,22,27,47,53,39,55,170.0,63.0,Left,3,3,,0,0,France,Ligue 2 BKT,Red Star FC,kemo cisse
11152,1505,256809,Lars Erik Sødal,M,23,CM,,0,63,58,54,57,62,55,66,64,53,59,60,45,58,31,44,43,61,33,66,65,38,62,55,82,61,63,53,60,50,44,62,57,66,62,72,56,189.0,80.0,Right,2,2,,0,0,Norway,Eliteserien,Bryne FK,lars erik s dal
11152,2401,223373,Laurence Maguire,M,29,CB,,0,63,61,36,49,55,62,70,60,61,42,34,42,32,40,37,44,44,31,57,55,27,54,52,57,59,55,56,64,68,61,62,58,74,71,74,59,185.0,76.0,Left,2,2,Aerial Fortress|Intercept,2,0,England,EFL League Two,MK Dons,laurence maguire
11152,705,73252,Lautaro Millán,M,20,CAM,CM|RM,2,63,65,49,66,63,46,59,68,63,62,50,55,40,44,53,58,67,48,73,68,60,60,66,73,55,66,65,45,53,47,45,42,61,63,59,51,169.0,65.0,Right,3,3,,0,0,Argentina,LPF,Independiente,lautaro millan
11152,236,279063,Leandro Hernández,M,20,LW,LM,1,63,75,56,51,66,24,39,74,75,62,60,58,48,45,51,56,55,35,57,34,39,67,68,74,57,65,53,24,30,24,21,26,38,59,32,30,164.0,66.0,Right,3,3,,0,0,Chile,Libertadores,Colo-Colo,leandro hernandez
11152,934,77014,Leandro Lescano,M,23,LB,LM,1,63,68,28,56,54,59,68,67,69,55,28,27,24,24,31,61,43,28,63,58,57,51,63,68,61,50,65,53,57,62,59,61,67,78,67,59,172.0,65.0,Left,3,2,,0,0,Argentina,LPF,Huracán,leandro lescano
11152,2401,79000,Leard Sadriu,M,24,CB,LB|LM,2,63,60,31,46,46,63,70,59,61,29,27,44,28,26,36,36,29,29,60,59,25,36,47,55,58,54,57,62,62,64,63,60,68,73,68,73,186.0,80.0,Left,2,2,,0,0,Kosovo,SUPERLIGA,FC Argeș,leard sadriu
11152,2401,231303,Lee Grace,M,33,CB,,0,63,36,29,43,50,63,63,34,38,21,27,35,29,20,31,26,32,25,61,50,29,50,39,33,60,54,64,62,66,64,63,60,63,45,72,65,186.0,83.0,Right,3,2,,0,0,Republic of Ireland,SSE Airtricity PD,Shamrock Rovers,lee grace
11152,2401,242826,Lee Jae Ik,M,26,CB,LB,1,63,64,30,50,45,61,74,68,60,36,21,39,39,26,32,32,57,24,60,63,20,27,66,56,57,59,55,59,65,60,61,61,80,68,82,61,185.0,76.0,Left,3,2,,0,0,Korea Republic,K League 1,Ulsan HD FC,lee jae ik
11152,1031,254871,Lee Kang Hee,M,24,CDM,CB|CM,2,63,73,45,54,61,58,80,74,72,56,44,43,49,31,47,44,58,42,60,56,41,56,87,55,63,62,50,61,65,54,60,53,83,90,81,63,191.0,78.0,Right,3,2,,0,0,Korea Republic,Ö. Bundesliga,FK Austria Wien,lee kang hee
11152,1505,274035,Lee Seung Won,M,23,CM,ST|CAM,2,63,60,60,63,64,45,52,55,64,61,54,68,68,48,57,56,67,64,64,65,60,63,76,66,64,63,60,47,39,40,51,48,40,63,47,56,174.0,66.0,Right,3,3,,0,0,Korea Republic,K League 1,Gimcheon Sangmu,lee seung won
11152,705,78063,Lennart Karl,M,18,CAM,RM|CM,2,63,69,58,60,69,34,37,70,68,57,53,66,59,61,62,62,64,54,60,55,65,68,77,88,58,67,58,28,47,36,32,35,42,55,29,33,168.0,67.0,Left,3,4,Inventive,1,0,Germany,Bundesliga,FC Bayern München,lennart karl
11152,934,232643,Leon Guwara,M,29,LB,LM,1,63,80,39,54,62,57,69,80,80,55,34,52,32,31,42,59,49,35,60,50,47,62,67,62,60,61,59,60,55,56,57,58,77,61,71,70,184.0,84.0,Left,2,3,Slide Tackle,1,0,Gambia,3. Liga,Energie Cottbus,leon guwara
11152,1031,247179,Leon Müller,M,25,CDM,RB|CM,2,63,57,56,62,64,56,59,62,53,52,55,61,58,42,46,51,65,56,68,64,49,60,70,69,58,70,44,59,35,55,62,59,53,44,67,61,186.0,75.0,Right,3,2,,0,0,Germany,3. Liga,MSV Duisburg,leon muller
11152,1031,266871,Lewis Warrington,M,23,CDM,CM,1,63,66,51,60,64,60,65,65,67,58,48,58,55,37,48,48,63,48,65,65,49,61,83,74,57,64,59,59,59,56,63,61,66,73,62,64,175.0,75.0,Right,3,2,,0,0,England,EFL League Two,Walsall,lewis warrington
11152,717,262685,Leândro,M,37,RM,RW,1,63,54,66,62,70,29,51,54,54,64,62,76,67,59,67,60,61,55,64,60,67,70,80,80,64,66,60,24,36,26,31,31,46,55,57,32,175.0,74.0,Left,3,3,Power Shot,1,0,Brazil,PKO BP Ekstraklasa,Radomiak Radom,leandro
11152,2401,221850,Li Songyi,M,33,CB,CM,1,63,47,40,60,58,61,75,53,42,49,51,32,22,35,44,53,67,22,65,64,41,58,58,56,55,57,65,62,71,60,61,56,80,72,82,59,183.0,71.0,Right,3,2,,0,0,China PR,CSL,Yunnan Yukun,li songyi
11152,1505,266623,Liam Chipperfield,M,22,CM,RM|CAM|RW,3,63,70,57,60,66,47,63,70,70,58,60,59,50,47,49,43,63,47,69,63,53,65,71,69,57,67,56,51,46,33,56,50,61,70,67,46,178.0,74.0,Right,3,2,,0,0,Switzerland,Brack Super League,FC Sion,liam chipperfield
11152,1031,222405,Liam Kinsella,M,30,CDM,CM,1,63,66,52,57,62,58,72,72,61,58,49,57,54,45,52,50,58,47,61,58,56,56,84,88,61,58,61,63,48,52,62,62,71,90,60,78,175.0,75.0,Right,3,2,Aerial Fortress|Intercept|Relentless|Slide Tackle,4,0,Republic of Ireland,EFL League Two,Cheltenham Town,liam kinsella
11152,1505,204275,Liam Polworth,M,31,CM,,0,63,63,59,66,65,57,62,63,63,59,57,60,61,58,60,67,63,65,67,67,68,65,65,73,59,64,62,58,50,59,57,57,60,66,61,59,179.0,70.0,Right,4,3,Long Ball Pass,1,0,Scotland,Scottish Prem,Kilmarnock,liam polworth
11152,236,75204,Lily Murphy,F,20,LW,LM,1,63,76,58,63,59,19,45,78,75,63,60,53,58,56,63,63,60,45,69,65,38,60,63,61,60,59,48,18,52,15,15,13,51,65,32,50,168.0,59.0,Right,3,3,,0,0,England,Barclays WSL,Manchester City,lily murphy
11152,1505,274144,Lisandro Montenegro,M,23,CM,LM|RM,2,63,62,56,62,63,54,67,69,57,58,58,57,55,45,46,60,63,41,66,60,56,65,57,68,65,63,46,60,47,43,61,57,62,68,70,60,177.0,72.0,Right,4,3,,0,0,Argentina,LPF,Newell's,lisandro montenegro
11152,934,72894,Lorenzo Milani,M,24,LB,LM,1,63,65,26,51,51,62,54,68,62,45,20,35,25,27,32,64,43,29,53,45,51,50,55,73,54,45,53,61,45,60,70,67,52,61,52,52,178.0,70.0,Left,4,2,,0,0,Italy,Eredivisie,Heracles Almelo,lorenzo milani
11152,1671,78694,Lotta Wrede,F,17,ST,,0,63,73,63,52,64,30,50,74,73,63,66,62,61,57,57,45,52,48,58,48,60,68,58,55,60,64,46,28,59,25,29,22,67,40,56,43,173.0,61.0,Left,3,3,,0,0,Germany,GPFBL,Hamburger SV,lotta wrede
11152,1505,250791,Louie Watson,M,24,CM,CDM|CAM,2,63,66,53,64,66,57,59,69,64,61,54,58,45,50,57,60,63,59,68,64,62,64,69,72,57,67,65,51,49,59,61,55,57,71,55,56,176.0,60.0,Right,3,3,,0,0,Republic of Ireland,EFL League Two,Crawley Town,louie watson
11152,1671,194925,Louis Moult,M,33,ST,LM,1,63,34,64,52,61,38,71,33,34,68,67,66,56,62,66,34,55,57,62,44,55,60,57,56,63,64,63,24,67,44,36,28,67,48,80,76,183.0,85.0,Right,3,2,Finesse Shot,1,0,England,EFL League Two,Crewe Alexandra,louis moult
11152,1671,246175,Luc Ihorst,M,26,ST,,0,63,68,60,49,61,29,72,65,70,62,61,66,51,56,60,46,54,34,58,34,40,61,55,61,59,64,52,30,60,24,25,21,78,56,82,63,190.0,89.0,Right,4,2,Rapid,1,0,Germany,3. Liga,VfL Osnabrück,luc ihorst
11152,2401,79311,Luc Marijnissen,M,23,CB,,0,63,62,24,45,44,61,66,61,63,27,17,40,20,28,35,25,33,29,63,57,23,28,47,51,60,63,47,64,64,53,66,62,72,57,71,65,188.0,80.0,Right,3,2,,0,0,Holland,1A Pro League,FCV Dender EH,luc marijnissen
11152,940,258606,Luca Hoole,M,23,RB,RM,1,63,72,32,55,59,58,68,74,70,48,33,29,26,34,37,56,48,36,60,56,54,59,65,66,57,58,55,57,60,56,61,59,74,75,68,59,180.0,70.0,Right,2,2,,0,0,Wales,EFL League Two,Shrewsbury,luca hoole
11152,934,265651,Lucas Calodat,M,24,LB,LM,1,63,77,53,56,64,55,64,78,76,58,52,60,49,47,50,61,52,44,57,51,63,62,77,86,57,60,60,55,51,54,57,58,68,75,60,60,171.0,64.0,Left,3,2,,0,0,France,Ligue 2 BKT,Le Mans FC,lucas calodat
11152,2401,274262,Lucas Quintana,M,21,CB,,0,63,68,37,42,45,63,66,67,68,36,33,44,40,37,41,37,43,38,48,39,36,31,53,63,63,55,58,64,67,58,66,63,72,64,68,62,185.0,75.0,Right,2,2,,0,0,Paraguay,Libertadores,Cerro Porteño,lucas quintana
11152,1671,238694,Lucas Röser,M,32,ST,,0,63,74,62,52,63,32,66,68,79,62,61,62,62,59,65,47,53,42,60,41,59,63,67,69,60,62,58,30,58,37,24,17,72,62,73,54,184.0,80.0,Right,3,3,,0,0,Germany,3. Liga,SSV Ulm 1846,lucas roser
11152,1671,263418,Lucas Varaldo,M,24,ST,CAM,1,63,64,66,46,60,25,64,64,64,63,66,73,59,64,67,34,54,41,53,39,46,57,62,74,53,62,56,23,66,19,22,14,71,62,70,49,176.0,69.0,Right,3,2,,0,0,Argentina,LPF,Central Córdoba,lucas varaldo
11152,940,267583,Lucy Parry,F,21,RB,LB|RM,2,63,74,45,57,60,59,60,73,74,47,48,45,40,40,50,63,48,49,60,56,57,55,68,75,54,62,64,57,56,59,60,58,69,59,63,53,164.0,58.0,Right,3,2,,0,0,England,Barclays WSL,Liverpool,lucy parry
11152,940,262933,Luis Görlich,M,26,RB,RM,1,63,70,40,54,58,57,67,71,70,44,35,48,39,42,47,60,50,32,59,52,48,56,71,67,59,57,53,57,54,56,60,58,60,72,69,55,181.0,76.0,Right,3,2,,0,0,Germany,3. Liga,SSV Ulm 1846,luis gorlich
11152,1505,73364,Lukas Björklund,M,22,CM,CAM,1,63,69,63,62,65,51,68,70,69,62,62,69,60,57,59,63,58,58,65,62,61,64,66,65,59,69,58,56,49,39,59,55,62,73,68,64,185.0,77.0,Right,3,2,,0,0,Sweden,Allsvenskan,Brommapojkarna,lukas bjorklund
11152,2401,72538,Lukas Graf,M,31,CB,,0,63,50,49,52,58,63,63,44,54,33,52,48,49,45,43,47,37,47,62,57,50,58,48,56,58,62,63,65,65,64,62,60,63,54,70,58,186.0,75.0,Right,3,2,,0,0,Austria,Ö. Bundesliga,Grazer AK,lukas graf
11152,1671,200433,Lukas Hinterseer,M,35,ST,CAM|CM,2,63,30,63,60,64,40,65,30,30,67,62,67,63,60,63,60,64,44,61,56,61,65,55,50,67,66,64,33,67,44,33,33,68,35,83,56,192.0,86.0,Right,3,3,Enforcer,1,0,Austria,Ö. Bundesliga,WSG Tirol,lukas hinterseer
11152,1031,223427,Lukas Jäger,M,32,CDM,CM,1,63,62,45,56,59,62,73,63,62,43,42,52,52,32,35,55,54,36,62,56,48,59,56,66,61,60,58,61,59,64,61,59,70,81,71,70,184.0,76.0,Right,3,2,Aerial Fortress|Block|Intercept|Slide Tackle,4,0,Austria,Ö. Bundesliga,SCR Altach,lukas jager
11152,940,72130,Lukas Reich,M,19,RB,RM,1,63,72,37,56,61,57,67,71,73,52,36,38,39,30,34,58,51,31,64,51,43,60,62,64,57,64,56,56,48,57,61,60,65,72,70,54,181.0,78.0,Right,2,2,,0,0,Germany,Bundesliga 2,Fürth,lukas reich
11152,2401,208247,Lukas Spendlhofer,M,32,CB,,0,63,63,49,54,50,62,73,62,64,36,41,66,54,45,56,48,45,58,60,57,54,39,58,62,61,57,60,62,62,62,63,60,72,79,74,65,187.0,82.0,Right,3,2,,0,0,Austria,Ö. Bundesliga,TSV Hartberg,lukas spendlhofer
11152,2401,268498,Lukas Willen,M,22,CB,LB,1,63,69,29,45,51,63,68,67,71,26,27,40,24,23,35,34,31,28,59,57,31,46,53,56,52,57,45,61,60,60,67,65,73,65,72,60,189.0,76.0,Left,2,2,,0,0,Belgium,1A Pro League,Zulte Waregem,lukas willen
11152,2401,241828,Luke Offord,M,26,CB,,0,63,65,28,48,54,61,73,66,64,42,24,33,30,28,29,44,47,31,55,49,30,51,65,57,59,53,55,64,60,60,62,60,81,79,73,63,183.0,80.0,Right,3,2,Block|Intercept,2,0,England,EFL League Two,MK Dons,luke offord
